userId,playNum
q0015w8muxq,51
u0019dbmmfk,435
t00197bugts,288
f0019bm9pn1,89
u0020pc57w1,85
h0019wcpavv,124
x00203hhi1y,70
d0020mokk1k,271
x0010vBQ7fc,381
f001712puig,64
m0020w9bp0l,61
a0019lfqk0a,531
d0015m0cjg5,63
r0017r5ql1j,53
y0016wtiozc,783
l0020ayseqy,67
l0305ldm6gz,118
a00206voc8g,149
e0020a2c0k1,297
r00202tnjzz,194
a0020fiqqi3,215
y002083ir66,208
m0020coq033,193
c0020lxlc8s,216
z0020omtgm4,285
x0020xnudvi,393
c0020tn9r9j,206
z002001n949,335
o0020rkprtw,267
a03030ibgx1,85
z0187yz6w0r,56
g0020kiip29,1496
p0020o0ugvz,1482
b0020payby3,1445
c00200vi5i5,2702
a0020y2t5ri,2604
x00202xeyry,1476
n0199ko5ss0,110
f0020b3k209,70
o0020m43sxv,2454
k0199hc665k,127
t0199pkvjrd,87
b019915qddg,97
k0301xvj4yd,246
f0020goj7aq,104
m002019476n,1391
q0199y36i7t,104
c0020b8jckf,2503
d019989xav2,97
k0020vaqx9y,2523
m0020v46d9g,2386
t0020zigni3,1436
o0020d4keoi,1566
o0020t8m1tn,1481
l0020ggvvx6,1418
e1725dxv1hz,64
s00204bnkzf,2491
r0020bv5jww,1470
c0020edslgz,2297
h0020cigx9s,2377
k0020sobtb6,1471
a00209ejix1,603
b0020q1o2ca,244
k002021vf1c,635
j0020n5icro,458
a0020r28mua,387
i0020pjms6o,304
m00204be1jo,276
v0020c1x4q9,352
v0020leelu4,203
y0016utg4wl,208
i0015h4hjmd,204
x00200r8530,146
k00203d0l74,159
a00200fjwf8,126
m0020dlke73,122
c00202gftax,120
y0020767y45,112
i0020cw033n,147
g0020pvtu8w,149
m0020zk3g93,147
b00207e7sr1,143
k0014rpm1vd,109
r0019v66lwv,64
i0019dv3cbe,52
o00194l70wk,54
l00190hmkhd,54
d00190torf8,58
l0019bbpclv,56
l00190gf9h8,62
s0020wq4225,698
e0020klk3fg,674
y0019ou8j0r,69
f0019iapv6z,52
h0019ezad7f,57
r001977ux5k,54
k0019o5a7l8,52
g00194r28g3,54
j0019nb1v5p,55
t00204xfwww,65
x0019e3xvuj,57
n0182cfiqqq,67
j0172x5tlb6,140
m0173f10a8j,197
z01541xjz4e,117
k0020wbe1gi,1382
k0173zq9tbn,96
j0020hxvl1y,1324
t0020tb7xnw,1101
n002042pnue,1063
a00201wfl1u,1334
b00207ae7cn,1058
g00190h3mva,855
u00194hpdu4,917
k0019fyd02m,967
t01567gduvd,113
o0019x9oeut,751
p0020wyzc8f,1089
g0019pzjneq,1334
o0019cmb7z5,1279
y01557l4ic9,131
g0020uurkvn,732
p015718qpci,105
c0156b9pxbl,118
q0155s0qz0i,145
i00195mxo73,1047
o0303w6pkrh,198
i0020brrszd,96
t0303e0qwiy,155
o0304ahdzrr,215
r0197ibfbir,87
n0198vkcpt6,111
j0020wd978y,250
d0020rakq3j,1525
y0016wu3015,132
g0011urp2tu,58
i0016k7996s,137
198246,128
y0020h5z3u9,96
z0020k29ehk,2061
c00203jzw93,944
p0020hqm186,2021
c0020cjjp2o,895
a00206mou7t,853
n0020sbs8c4,896
k0020qxsy72,912
j0020qem622,969
r0020dhfk7l,819
p0020rdbv4c,2107
m0020e0gtnu,820
s0020efjsrt,958
a0020cxp98d,2103
l0020fds8aj,955
l0015cr1zg6,150
r0020900pkk,1008
i00203clxvb,1166
x0020gtw3df,1052
f0020r1i00q,81
u00205zijoq,1191
p0020fdt9zu,1265
m0015c5u8v7,80
y0020l6bu4c,1271
e0011v9h17i,87
g0020i2zdyi,1352
y0020odjtfl,1513
l0020qtvfsw,77
f0186ijm4lu,128
b0019u1bqbe,122
n01852spf25,356
x00140ob2hk,113
d0129wd9htl,83
o0014yzk255,129
w012796xirn,90
a0014ytuj7s,109
n0303sx6lew,230
y0129rs6qyy,86
q0130b5429j,79
h0199rhcn43,69
k0303xf5js7,55
u03032ppwfc,53
y0020eabx51,1236
p0020ll8iy4,625
k0020kjgga4,2075
c0020ar5ksd,186
d0020uyy3x8,975
m0304cjssvq,51
i0020jglko7,1794
y0020cfv95v,1672
t0305x8qjnz,89
b0015ciwe7q,70
s0015vsmpcs,67
g0015r9t9q1,75
x0020pr40h4,1981
a0020tajakd,1773
z0303emutqc,74
d0012g2btuv,177
i001218ih81,145
v00202o6066,2400
q0012nrlz0a,170
w0020c5mg5q,343
h0020tk9sz0,1934
x002057q7t1,2023
p0020z890r4,1854
g0020wixg7i,1876
y00204i14od,1964
r0020hvlmkx,2070
o0020x3ic33,1923
y0020pkrjpp,1848
q0020iwhwya,1994
b0020pbgq9g,1953
u0020015m2j,1943
a0020z8hwft,1952
k0020qcfgx5,2002
s002091nqmw,1791
g0020263m5m,1937
k0020yzsq4d,64
b00206ao7j3,90
f0020xu9poo,120
p03014h1c6f,69
c00200w1314,77
c0020j4z48r,51
o0193g70t7i,70
198942,89
k0304o8crsg,177
t00200cyc59,93
p0020p93ego,82
200106,53
r0020y9kjb3,1265
d0020orotrr,1260
y00206w59gn,1258
k0020eogabi,1208
j0020ulkcdu,1257
x0020uic2ds,1530
k0020bj8u3c,1424
p0020grn21l,1491
d0020q8mksn,1403
f0020nvmije,1455
y0020jvomj5,1389
o00200moac1,1297
r0020i81b8r,1468
v00203jkeh0,1411
q0020hkx6db,1334
j0020s34yx9,1483
g0020s0fpzf,1317
n0020zhfpm2,1885
q0020holje3,1719
u0020cby8lw,1523
p0020tuq2an,1458
o00208ou8eh,1599
w0020gxbes9,1644
m00208z6qzh,1659
i0020c9k1rq,1524
t001980wayq,148
g0020pi883x,52
a0303t69ctj,99
u0019n5jfyh,618
c0019sjjan2,638
e0019c1ylm8,618
e0019zof8kc,670
a0019szrk7t,621
s002005pyg7,312
e0020br6knc,263
i0020gcy4ps,339
w0020cry1aj,328
v0019wmwna0,459
c0020pcbote,289
e002058vgi0,281
i0020izp31i,276
a0015n500i7,122
g0020ctmp0g,258
v0020w4j1mt,251
e0015wk7gla,100
t0020xjh753,292
k0019fk9cmp,623
g001832v3sg,528
g00206sb7ie,247
k0018mpvhn5,523
x0018zezj2j,562
m0020i41frg,429
l0018es7fkk,564
m0020xsoz8m,368
r0018ae5u3s,534
i0018ewxo2z,530
e0018iooar9,746
s00186fao4c,706
h0018lvrhvh,916
w0020npo8c3,227
g0018zmti7l,852
t0018m9w4n3,614
m00200zv69z,228
s0018wxe061,584
d0020ccazf3,387
d0018ig5pg0,545
d0018njahi1,847
g0018nko7eo,555
w00180qxy7n,856
l0018v5xm6v,663
p001802lfi2,561
h0018xq6qur,784
v0018266gc9,836
o0018uv8t00,882
x00189kq0vn,825
w0018tbrj68,728
r00184vqva5,670
f0020ehqscq,645
w0304nj9eoc,192
o0185otv247,110
l01832v0prv,85
a0019v6axqe,641
f0020t6utub,54
d0019stlnkz,81
p0016chqct3,249
j0016yx6dp1,273
m0016ag4qjj,445
t00165b4w6e,302
t0016y5tlbk,346
a0016ozcca9,332
u0016y5tj70,311
s0016bon59p,367
f0016r4a1v0,279
y0016b0993r,405
s0018zkq4db,517
y0018zjhewu,540
d0018tugcbq,538
n0018fh0hvo,528
v00201nai5r,1575
f001877nckp,515
z00181iz2qm,546
s0020wr3q8o,201
z03049f2uof,64
o0020drtn6c,187
v0020js6isg,130
l0020b021wk,146
p002087q0po,57
z0302wdjs1w,67
s0020f3nc5a,2157
y0302p2q51o,578
i0020zz0v2h,578
c0020aurj3o,84
x0020ks3fj5,483
q0191sezf9k,67
n0019ia2eqg,102
b00198xakp8,110
u0020todzqb,520
w0019m8xf92,108
d0019aof0oi,118
i0020xqs1wv,398
i001979gzlh,107
f0019a8jlhx,109
r0019a4c14s,95
w0019ogym1c,109
x00191ujxol,95
o00194uzpzz,103
v0019ve08v7,112
j0019v20mui,109
t0019dgnu5c,141
z0019t1ctnn,104
c0019q62ckm,126
s00192r97nn,113
g0019r40gd1,109
m00193g17dh,122
h001999anfc,125
p00198l3pks,115
f0019de7gks,130
m00196t804l,98
c00196wkv5z,115
k0019eogabi,113
h001962d27u,116
r00198vx24l,104
i0019qhdst5,99
h00198wfqof,166
l0019ts9605,151
l0015542gb7,96
v00154yt3uo,355
o001535pblx,414
m0015bgtsek,401
p0015zze65w,362
a0015k4km9y,363
i0015nbc73o,471
b0015rq8bhe,447
i0015u8k058,361
q0015awu1d7,391
a0015vmivqx,366
q0015ugv20d,360
e0015t8gd7b,395
y0015vk7itm,456
d0015nbll7s,385
g0015xbbh2u,462
p0015i3aft7,361
l0015tymxqb,357
z00157kpz7h,373
h00158h2e3l,460
f001504gyka,406
p00151qw3sh,412
n0015p96a3q,367
r0015io14hw,398
a001508pgrd,336
j0015lb4uah,102
j0015vbvnyc,110
k00154ni1fs,153
l0015fzmkww,127
x001528z03i,311
v00154q4dyr,103
k001537mnyl,107
i0015t2fz4v,142
x0015v3tp8z,98
m0015s56nap,246
k0015nereg7,105
c0015cnxx6n,129
j0015n2t8mq,105
f00154nfegm,130
d0015hxrc30,99
y0015u9ubmp,294
r0015pvuqee,240
f0015xt5vrs,127
c0015f1qiv4,139
v0015beqkvo,99
m00159ny8v3,100
m0015btsh78,297
a00153zu3ly,281
v0015piadqf,107
q0015j9zjdj,326
g0015juv3hc,329
b0015aw1cus,256
r00157gylp3,146
q0015gdxx38,268
a0015g88x8o,114
f0015guk31m,148
r0015sdapj8,156
v0015z24d8f,350
d0015tw3liw,294
i00151cu2om,148
h0015a48fnl,105
s0015pfc2d9,130
m00152t5wgw,278
d0015973w5g,136
h00155ci3b3,108
v0015eagw6a,319
y0015vv0wau,336
o0015caol5a,105
n0015jh9vqt,232
y00155js79o,135
a00158n9g6j,304
d0015kz6gdu,98
e0015x5ew48,264
w0015qdmvb1,304
x0015vf4qhb,113
w00155vgatj,141
d00153eojp0,132
r0015uop1lh,119
q00152f1vz6,145
c0015ufzkne,221
p0015mjzh61,128
n00151v0utw,125
q0015yxvbai,262
r0015x9gvnz,97
k0015x7msjr,106
m0015fuw1y3,103
n00155tmp5y,97
o0015vis328,271
d00150zhi78,270
t0015b76x54,300
h0015ul6q8r,99
k0015v6ugs9,133
i0015f8icgl,152
t00156zd25r,102
q0015x5qxmq,116
t0015eb24xa,300
b0015pp0su7,139
k0015lmbw03,231
q00150oafqw,94
p0015704um6,155
e00152nhnca,134
l0015fog4tr,130
b0015aee1jx,328
l001540vgt5,147
n0015oq60jj,94
j0015k9rr9h,89
s0015xgu2am,128
r0015ag4mxd,111
u0015qa8ojp,124
o0015dv9rop,131
d0015eeycis,141
d0015mpogsr,149
e0015tfwbc3,119
w00158eq9a4,147
b00151n3nl9,239
n00152cpbsa,305
a0015c9vj2y,98
n0015q5s4po,152
n0015rk5f4n,136
x0015z8l719,125
a0019lfw4av,740
w0019vuxvrp,689
t0019etfqzl,779
k0019hbjb74,789
g0019fcsaoy,795
f0019jqdeu0,724
p0019ui7hn8,741
v0019wqm9zy,864
t0017zbuvuy,321
k0019ed2kgu,791
d0019rxfhkj,783
i001581zpp1,224
y0019qg09rf,806
v00191ofwgv,710
j0019r0hioy,658
w0019orhloi,1000
s0019fbr9tt,823
f0015279dqg,179
j0015buhkwj,177
n0015b5i26o,163
d0015x5c1ru,158
f0015r2uu1b,176
u0015n102rt,214
v001536y9km,182
r0015an6mpz,173
y0015rffeg8,151
j0015btn4j6,219
c0015ny76bz,210
c00158jrkqd,114
x0015sezlpl,193
h0015ncwx2a,157
n0015jadabs,160
c00152t4ucf,155
c0015gnbheh,161
j0015jbzptd,167
l00153suv3u,164
e0015dh2p8w,178
g0015fr0dxq,158
n0015nlpdx6,158
w00159tmbn1,157
e0015bapnam,157
y0015cxm3eo,157
f0015ztgr6z,179
l0015j0gdf8,204
h0015umvrv5,162
x0015ucfiqn,168
d0015n7jwi5,318
f0015edmzd2,167
c0015ko214z,183
s0015zyolpw,159
h00157lk21e,175
h0015z3sdyj,211
r0015rue12k,179
r001582rel7,198
t0015tdu9h8,170
s0015ns2a2l,159
w0015tk23di,165
m0015rktif7,160
s0015xaraz6,155
s0015za2bfx,158
x0015ev1hth,157
w0015fx00k6,145
k0015zrmtu4,121
m0015t8vwok,167
w0015qrzt58,126
v0015vjwgs3,141
b0015bep7xk,110
k0015yibivj,111
b00198jxtrt,272
a0304zi30cx,75
f0017hfg5ft,183
k0017mou4ho,183
r0017ae7sdh,207
a0172sf89lh,123
d0018k0kchj,194
u0303rfznlu,96
z00209gor3v,191
a00208jbjcc,198
c0016rslz9n,624
v0016wy2d3h,777
q00200kp87k,1331
t0016rmbr25,567
k0016bm1jkt,534
t00161fvt9v,669
o0016y9e3mq,593
e00165xrift,552
e0018yxh5v9,67
c0018goo7m1,66
w001980w2h6,91
c0018eqmt4d,71
m0019n767ld,106
z00180tsyxm,65
q00185bb271,65
h0017opxzqo,63
a0019bo9cbw,102
d0018c99vc0,66
p0019rm0f7c,114
p0019y07qc9,104
h0018h45j67,66
m00184jmhd0,64
h0018s8it1a,66
a0019csts36,106
t0018f1q7dp,69
l0018kwbatf,66
p0019w3i0r3,102
m001926740v,106
i0019fs1m4o,104
s0019q5wa1l,190
m00187bsqor,68
h001739ahud,60
b0018hgu4af,67
r0019lzll6k,129
e001958azai,109
c0017mo8rud,62
x00181qquk4,68
v0018d55pxd,70
f00174t9pyu,60
y00177lud33,62
s0018r6kcuo,68
z00188hgc0d,66
j0019jlt7g2,129
n0017m0jfrg,63
v0019x80anh,102
m0018ns8zz8,71
t001737v8oc,65
q001900dpum,107
i0019wxanhg,159
a0018epp5m8,73
e0018veh39b,66
r001802ge97,70
I0010PRZiUB,151
u0010jyHR4Q,148
K0010y5bvJc,159
B0010iU20Lm,157
v0010DEKGZW,166
w0010SlOWVt,142
K001065st2q,142
a0010J65WlP,165
o0010gNkpLs,139
y0010R5gJWn,169
k0010m1XIER,156
p00104A62iN,154
s0010bX7Bve,163
O0010ZPK85c,145
B0010h6PwXQ,157
b0010l9CqJE,139
y0010PzojY3,164
h0010ORMann,159
l0010MCppUR,151
Y0010494nR4,167
Q0010tmv1gO,166
r0016j0jbnf,783
o00161cs92s,772
r0016y3ux1y,699
x0016v9116y,679
Y0010lXtAjH,115
o0010ON0ux9,109
q0010Cb0apo,111
e0010oY5L4G,111
s0010aG4uat,108
d0010svt7dQ,114
H0010PgdG2I,114
H0010entThV,119
d0010oiSEA5,113
S00104Ha3Oo,128
A0010AO4p1H,124
d0010vtSYzG,111
x0010kp5KQm,110
C0010SjcWBt,112
A001007PCd1,110
A0010ZL3fQM,110
e0010PKn9rQ,130
O0010XpYQO2,113
T0010cQZR55,118
H0010uiagRb,110
d0010wWv0io,131
I0010H1sYbJ,124
q0010IMyDam,116
k0010O1l7rF,107
W0010mPrRJb,117
i0303m7oka1,53
g0020ptjtmf,186
s0020zucy55,124
y0020xyodg7,108
u00200xr2ou,212
v0020pb5pjz,202
t0020hyv9fb,174
e0020204xxa,241
r0020phifu8,1063
c002021dpcq,626
c00203v566d,733
p0020xyihot,829
b0303gnqilq,67
x01765dpcyd,363
q0177sibo4g,315
b0176yd1e4l,343
i017857bezj,306
o03013bitt7,299
n0177wxrlyr,311
g0304ief4qx,107
f00183tzwxh,60
f01856oztbr,144
o0020rs4pcf,2174
s0020gkdhj0,1135
i0020iajj0n,99
o0020bgh93i,119
k0192e3zd5x,52
h00209svq8v,1200
l0302gb6qm5,98
i0020y4s46f,1436
v0020jzazsu,1397
p00203zto1u,1333
s0020w6n0p4,1406
z0188o0ah83,93
m03008d1rkg,75
r030343aqh2,192
8lCHMXTdSwA,108
f0018ozndt1,298
n0020imxrce,1877
w0010OPsr8R,69
l0020adjqos,100
o0303unjato,262
k0019o2qz2w,268
i0303fyrdgw,159
z001649mily,404
v0020liwnz1,205
s002074tbok,120
v002044o7hu,288
n002097agak,90
u03042zwcto,63
d00205javep,68
z0016nnhf6a,55
r0016dbfue2,76
c00166vkquf,57
a00205jb185,86
t0020uxd0bo,96
q0020w60p0m,69
o00166e9n4u,51
a00164r0p7l,51
f0015c4uoj7,54
o00112v2l4t,66
r001122m9je,58
t0011169vl3,63
t0011ayq9mz,69
j0011ypn7h2,62
r0011qdluub,60
x00113oajhl,57
g0011en854o,58
y00117day07,61
i001155pmjt,65
a0011f3ozx2,80
e0011motwo8,76
t0011j2v658,60
e0011drbjec,66
o0011660hvl,63
r0011pd9b56,54
a0011w11hqf,64
i0011020jsg,67
v0011pta2r3,61
a0011hcli9e,63
c0011xei60o,72
e0011zkctsm,61
z0011q9ekct,68
x0011zdzpms,53
k0011lsh3zx,56
z00115pgz6b,59
e0011pdggoi,59
k0011otxemy,58
w001159epfd,55
o0011tooa7e,57
l0011726kfp,61
a0011arq7yw,58
s00119srbkf,59
t00119ix873,54
p0011ym2a09,58
y001119luak,62
m0011b57i6n,56
x001156mcwv,63
z0011bzgkre,60
w0011lgeet7,54
i0011p9me08,59
x0011fox8xq,59
v0011x77b6g,63
g0011fckmxi,59
e0011bm3avg,63
f00117tt086,64
n0015ncfycb,94
t00156zzwah,70
n001573oh64,79
d00153xtp0p,80
z0015z6zzyf,75
g0015ylyydg,72
a0015gyers8,75
s0015iw9nyl,75
f0015im93va,72
a0020sox6hb,169
j0019ejml8z,57
m001582nx3o,57
d0019jmntwk,69
u0019lbirrh,64
f0019cy882k,61
x001975dfct,63
p00193d7xyj,64
a0019hdk5nb,67
c0019qsf0fe,63
c0019a8eul9,69
j00203cxaic,86
b00191wm79r,55
y0019rg5z5q,87
c0019zhbpef,65
j00204o1t4w,471
j00191g1dn3,61
a0019noj09z,60
h001956q2vb,72
x0019i1408k,84
e00190lstvj,73
t0019lg6r0m,57
k0019zheg04,89
n0020lx1g41,53
z0020gpfofx,420
k0019c6nkqu,263
p0020s2jk8n,400
k0020t9x390,79
i0019sildrg,155
l00194vk7mx,189
k0019mxknd7,53
d0019stoqsq,53
k0019e8aewf,95
i0019i43j02,81
l0019pi9kwf,206
p0019ol2k35,64
n0019ay8843,117
w0019sbgzwo,875
i00198sdgkq,53
g00195p8hv4,59
x0019vdfjj8,63
k0019owlkp4,123
x0019uu070v,160
v0019ib6zsh,105
i00196dwkgo,56
s00190neuiv,60
e0019kqonqc,128
f0019g49qd7,102
c0019ms1sut,137
n0019wfsz8j,88
y0019902uws,225
h0019vd7y0h,158
s0019zfwt6g,132
t00195r7is3,111
h0019uke08g,52
e0019dqopso,83
c0020a0t85p,465
h0150dhpzpr,124
o0151b2k3fl,188
u0020bg9jc0,389
r01287c5jqu,95
g0019q8yq98,52
p0019i8o2nv,54
h0019aqkkix,51
v0135x9wvdw,66
y0020w9uq6q,87
u0020aethsn,419
e0132cvv564,76
l0136pk4fkx,75
v0133il3kfg,66
g0017nz0v8m,290
c0017sukinf,264
q00176yedt1,293
i0019lgyaq3,52
q0017rhedqj,276
g0020i5dk60,99
e001726c9q5,268
s0020fj021j,91
b0014rb1rkl,156
x0013mbolv2,179
z0018vtf0lh,315
t0013ltbeit,245
q00194gvokv,742
m0019914iix,346
s0019hd7w0t,196
e001949irxo,353
c0019gnd1fb,154
p0019geyo17,391
i0019ahn21j,328
s0019gsvo6l,331
c00198h2ut3,407
t0019p3u7e3,340
e00190l1kcl,195
u0016h1a87s,317
199952,60
x0304zbuqwa,53
c0020qmtkf7,400
r0020thlopj,407
g00209k3jyn,386
w0020mexljj,446
r0303378fvy,71
s0304i96w1r,55
u03044pfovs,94
t0020mryx7x,98
a0020a7nmxh,340
f0303bczpl9,102
s0195aqurrv,226
o01927mki6q,175
m001642o7ig,502
p0016ehw60j,500
x0304daosc1,77
d0199ljpqq5,142
w030364cur3,53
h0196akl05d,234
s0304wb54ij,67
p0016gqavik,560
l03001tpr2y,201
f0193jvubp3,140
z0016xpc7l5,509
n0019aai6vr,725
b01966wj3m8,217
t0197g933wu,170
j01810ob55j,444
u01999sy1up,192
s0190knu4zb,188
h0195m1fbv8,299
d0010Z5kPgU,86
d0304g21pd3,54
m0199z41tsu,207
c0014u676nk,127
h0015alkcl9,998
p0302xnza6f,127
g0015f8hrd4,1106
n0302uwfl81,133
v0015toqmnb,896
s0016uzzh4e,71
a0015lxdmsp,886
u0014pifhcn,52
f0019e2co10,590
f0015m3ab2f,402
l0015fklf09,810
c0015y9cq17,334
n0016zuxotc,55
d0015hcs0tt,848
q0019gg6syx,696
l0191zindpg,61
f001975iax7,266
g0019lzdd3m,590
n0019krhm6k,632
q0019dfocz0,362
x0017zi6n77,330
f00198xhy7m,772
k0019jx5hhf,764
v0019o07tip,423
w0018sfcfb9,116
k0019iqbdfj,455
o001912x5hd,326
n00197kxoo3,637
i0019t2jxbf,308
a0020j5k6ib,553
q0300j3q9ut,153
m0019rmcfs9,782
t001972gs4l,506
n0019dhkzt3,546
b0019i9r4ru,392
m00199azwu9,287
q0020tfzpcb,419
d0020ftzdm5,319
p0020rfoh44,135
f0303e9pm7t,300
v0303j57wrg,159
f01960fq7vz,124
a0014csfima,141
z0305ci8yjb,201
k0020ghmzvt,327
a01737bt77u,55
b0020aj8ham,601
u0020n1giuw,589
w0020buxqm0,598
s0020zdl4qr,629
e0020v5ywzz,655
n0020x8tumf,646
z00201d1582,653
o0020r2ihga,643
i00206ptl9p,648
n00207x00m7,610
a0020hz4j2y,654
t0020npnmdp,634
w0020qnoimu,619
r00204rxlv5,646
w0020nxws05,645
w0020g4n17g,674
x0020gt8av5,661
o0020e73gg6,674
q00209d2648,651
q0020ox10pb,658
k0020slsf6z,651
h0020ej8uhm,652
s00190vt0ih,54
b0020n616ae,65
x0020e2xdq2,170
q0020bbughz,185
b002086k5zn,152
t0020qhgd3s,163
b0020nprkcu,180
z0020hpuv3i,175
m0020p6irw9,172
u0020dxaa6a,187
b0020id8uo5,194
n0020m2agbx,201
l0020546veo,209
u0019d4upgx,52
i0019y4jyt7,67
v001901cmo8,56
e0304oxhfj7,81
i0305qup44r,53
m0020aytgxr,72
l0304zbrmtr,59
u0302vw9k8a,79
q00209qosel,145
l0020av92jw,100
d0020cs29jk,236
n0019rqufw5,191
p0019gtbq9z,188
q0019kcc83s,159
p0019f0sb0e,202
g0019inxw11,183
d0020zovdee,1711
m01979ilmif,53
a00200pgt5w,1878
o0020nxmfi1,1892
u0020ccqum7,62
g0020eec9k5,1936
i00209umshb,1125
j0173u4wmip,73
d0173t4gl6z,98
i0172ctxoy5,121
d0020624iur,193
k00186hpen8,165
h0018ylpuah,164
j0018rfdtyp,158
o0018u92hvq,174
m0020qyerhf,464
w0015026lyp,70
s0020p3t2pn,508
o0020ez41pu,540
m0020e3ydrq,539
j03058gui4u,128
z00207f7gra,618
p0020ero0o0,468
r0020mhh2pi,150
q0020etwqc5,2427
s0020sb3yxo,2401
d0020r2mx1k,1580
e0020pr4rbw,2212
b00202c2xd3,1564
w0020ggm7i1,2303
o002016ffs5,2194
f002042y8va,1825
a0020677c4t,1747
a00201pj7b8,2088
h0020s94p7m,1837
g0304tnjd0d,53
b0020gcyysw,2270
j002075uzu3,412
i00206mi0wm,1751
y00207lkzbh,1604
o0020zi1qro,1657
r0020q2bvkb,1716
x002039d0xg,1639
u03036vlev2,171
y00201fwzfg,330
u00203tlckp,358
q00200nj0iu,407
w03039d8r8p,77
r0200n4vxtc,139
w0200p0rpmx,58
t0020yp3ppq,1487
h0020vlrno3,1516
u0303oq1glr,88
a0196hddfrg,76
b0020xue0l1,178
b0020usfosk,1331
c0020jqg9vg,679
z0020044si7,618
l00205marw9,1126
d0020xkoqer,1433
a0020r8f8u7,1179
w0020jpfbv0,1351
z0020jf9ghj,533
h0020uw5xbc,473
w0020ws1qql,358
p0020rsc3ge,436
u00199m30lb,65
t0015e8v2r0,51
t00204h48nv,92
r0305tvex86,72
y0014m1yd6l,169
n0014zo76la,130
b0014zko0xm,146
M0010n6MtD6,230
n00203setql,58
e0020jfwc3f,1486
b0020zu491y,1550
r002017kgqv,1620
l0020iqscq0,1726
z0020yrp6pq,1199
m0303tt5hwx,87
a0303q7fchc,76
u0305l8imey,60
d0020w7pe4y,188
u0020rx8211,135
v0020mnddd4,355
x00190wysqq,853
u0020vcpv6j,70
m0020rh9tj9,403
i0010lvRZlI,62
k0020wtbjrz,408
b0020ocjkti,382
o0020wt6cnf,477
s0020o29ejl,437
j0020m50pjm,378
w0020h6fjxv,510
g0015wrybll,422
n0015kuedit,430
z0015rw47l4,433
q00151lyks5,449
k0019jw560w,434
y0019ukjq67,377
g0015gf53yf,429
g00151qdfd9,386
c0015ip9icd,381
f00158chxuk,410
v0015fz7az0,432
d001578w53f,356
c0015pn8d3g,455
e0015jz95as,387
j0020xdobak,253
x00201tx546,257
x0016tnac0y,207
u0016wuaxog,235
y0016y27na8,278
i030355thqx,51
f001605slws,279
c0016vhddri,375
j0012epi8od,84
w0016p94lmi,197
i030433y3uj,51
Y0010JoAQzB,517
s0010hmBzmW,475
c0182kpfm7b,122
b0304lj706x,135
l0181uxdupg,132
h0020tqn8kd,62
r0020oohf2j,368
t0020hw1s33,107
b03047m3fbo,176
r0020u97u7s,233
s0304qksk8t,168
o0304z0d96l,76
n03045fe0pu,129
r0304hn8c57,121
i0304lzr1ct,100
r0020x2retu,106
m0020wzx98u,77
d0020n8ksrt,121
c0020kpbt31,156
a0020o8xupf,247
q0011wvnyuj,60
r0303vhaxa2,158
o0013ez27z2,64
f0013u57drh,137
t0013eccaua,63
v0013omkasj,93
z00137iwvqm,84
j0013zi5ooe,84
o0013hv2ocx,64
k0013expjjh,61
y00133gpqh8,66
e0013yj58ok,69
b0013tq5uja,61
d001385rd6o,79
y001337x17q,105
p0013buzibm,64
v0013lstu2d,62
i0013ll8c47,72
x0013433me9,72
e0013fo4oo2,67
k0013swn7we,63
s0013kknoqa,54
u0013q8clpm,57
x0013z3djmx,60
e0013uuhn4z,58
c00131io4ri,57
w0013qbwy82,59
s0013vd86hh,57
j00138ir5aj,55
a00139i6hym,55
e00133esl7t,52
y0013oiolke,52
q0013obhok9,56
l03040cr45h,123
f0020xu5spp,101
l0020p7n8jx,78
k0020azbni4,113
k0020tk29ml,52
p00202qbzbh,72
n0020j0exqx,73
l0020dw694w,76
j0194xub45j,69
s0020vn8vnv,611
a00200xwtgt,489
z0020feyrco,604
w0020xraczk,464
a00200y4jw6,640
o00202b62bs,446
a00202hfgi8,461
a0020d292cb,433
l0020b1ne36,438
d0020i5akn3,444
c0020tjzr6a,433
b00158vm41j,721
z0020mnd7y7,419
h0020aincvm,242
h0010gHfdNd,235
u0020nv3xwf,214
n0020itekou,231
a00206vqq3n,191
d0020wmuzla,217
y00205dhtbt,211
c0020p2waxs,200
u0020tognor,234
c0020ovs0l6,255
u00201j4lal,197
g0020zcdkeg,159
i0020dwv0jp,169
e0020rmvqv3,142
b00202fp1uh,176
n0020xlb9r0,157
s0020bci1ef,112
q0020vqena2,69
s0020mmyk5v,854
x0020gu8yw8,867
8Ojw2mUwBIV,61
h0156vxtq39,55
e0154cyglry,62
x0173bkb5rg,76
o01599q50ui,101
c0193hx97th,100
b0020akp786,322
h00202j7q9n,347
p0020kzt42a,349
e00202kjlf0,346
q0020m9dgtj,209
l0020wfxr13,678
u0018u9pp8f,58
v0015r3ke24,73
f00200wan84,634
o0020qex4zi,559
l00205xuow1,400
b0020aa4trm,429
v0020qiaaik,479
u00205ni1uw,441
g0020av34oo,412
p0020i2ovun,493
u0020nf36im,425
k0020ezpus1,424
r0020x6mye0,417
d0020d8w2ul,459
p0020b3ywum,458
c002002j7ry,426
s00206gzhb3,505
t00202hpdei,510
z00202nyhd3,485
u0020u0nuho,1541
m0020q32kru,579
y00207ltnb1,598
m0020gs27sk,604
r0020qrasoj,496
o0020xsj3ui,533
h00202v7cdq,1263
y0020b5ahtl,1318
c0020xlpe6w,1255
n00203up7xm,1220
